@lat	@lon	name	addr:street	addr:housenumber	addr:postcode	addr:city	cuisine	website
47.4192953	8.5052369	Brasil-Grill	Wehntalerstrasse	551	8046	Zürich	steak_house	https://www.brasil-grill.ch/
47.3647126	8.6019606	Clubhaus TC Im Hau						
47.3831358	8.5756144	Clubhaus TC Fluntern						
47.4235012	8.4922155	Clubhaus TC Valsana						
47.4097583	8.5584053	Clubhaus TC Escher-Wyss						
47.3541229	8.5024890	Clubhaus TC Bachtobel						
47.3526531	8.5052902	Clubhaus TC Uetliberg						https://www.tcuetliberg.ch/restaurant
47.3862517	8.5287289	Tadka	Quellenstrasse	49	8005	Zürich	indian	https://tadka.ch
47.3889173	8.5222924	Kitchen Republic	Heinrichstrasse	239	8005	Zürich	asian;sushi;burger;poke;korean;dumpling	https://www.kitchen-republic.ch/de/zuerich-west
47.3798059	8.5257791	Gaucho	Nietengasse	18	8004	Zürich	steak_house	https://gaucho.ch/restaurant/
47.3628273	8.5491405	Veganvelo						http://www.veganvelo.ch
47.4106932	8.5695925	Pizzeria Ecke	Wallisellenstrasse	485	8050	Zürich	italian;pizza	http://www.pizzeria-ecke.ch/
47.3870802	8.5009850	Azzurro	Hohlstrasse	451	8048	Zürich	italian;pizza	https://www.ristoranteazzurro.ch/
47.3739705	8.5482357	Mensa UZH Zentrum (Obere Mensa)					regional	
47.3738499	8.5482495	Mensa UZH Zentrum Mercato (Untere Mensa)					regional	https://www.mensa.uzh.ch/de/menueplaene/zentrum-mercato
47.3936238	8.5287193	Vegan Troja	Nordstrasse	223	8037	Zürich	fast_food	http://www.restaurant-troja.ch/
47.3919503	8.4912592	Bunt	Vulkanplatz	2	8048	Zürich	regional;meat	https://www.bunt.ch/
47.3747050	8.5127117	Grotto Reale	Martastrasse	145			italian	https://grottoreale.ch/
47.3915889	8.4883066	Negishi Sushi Bar	Altstetterplatz	11	8048	Zürich	sushi	https://www.negishi.ch/de/zuerich-altstetten
47.3933799	8.5116542	Peking Garden	Hardturmstrasse	161	8005	Zürich	chinese	https://www.peking-garden.ch/zh-hardturm/
47.3888471	8.4950699	LETO	Hohlstrasse	485	8048	Zürich	sandwich	https://letocafe.ch
47.3650602	8.5328569	Vees Bistro	Alfred-Escher-Strasse	11	8002	Zürich	thai	http://www.veesbistro.com
47.3716047	8.5211695	Uto						
47.3752023	8.5169253	Hoikoi	Sihlfeldstrasse	56	8003	Zürich	sushi	https://hoikoi.ch/
47.3678146	8.5359333	Ona Poké	Bleicherweg	19	8002	Zürich		https://onapoke.com/
47.3798658	8.5061904	Ayverdis					kebab	https://ayverdis.ch/
47.3769342	8.5393403	La Soupière					french	http://www.hotelschweizerhof.com/restaurant-la-soupiere
47.3487199	8.5682582	EPI Park Restaurant						
47.3861960	8.5221215	Restaurant Viadukt	Viaduktstrasse	69	8005	Zürich		http://www.restaurant-viadukt.ch/
47.3912171	8.5097545	Neni					mediterranean	https://www.neni.ch/
47.3909520	8.5098779	Tlako					mexican	http://www.tlako.com/
47.4143458	8.5493910	Mensa UZH Binzmühle					regional	https://www.mensa.uzh.ch/de/standorte/mensa-uzh-binzmuehle.html
47.4154095	8.5433938	Jungholz						https://zfv.ch/de/microsites/restaurant-jungholz/
47.3877848	8.4969898	Napis					thai	https://www.napis.ch/
47.3712595	8.5376179	La Bottega di Mario	Nüschelerstrasse	6	8001	Zürich	regional	http://www.labottegadimario.ch/
47.4165328	8.5555179	RLB Restaurant Leutschenbach					italian	
47.3850743	8.4924041	Lunchmarket	Buckhauserstrasse	22	8048	Zürich		
47.3805838	8.5261448	Roi-Et					thai	http://www.roi-et.ch/
47.3808192	8.5106323	Restaurant Bullinger						
47.4079984	8.5471802	Asiaway	Schwamendingenstrasse	10	8050	Zürich	asian;vietnamese	http://asiaway.ch
47.3643245	8.5478329	Japan saku			8008		japanese	http://www.sakusaku.ch
47.3569676	8.5586356	Hammam Salon					moroccan;mediterranean	https://www.hammambasar.ch/
47.3711803	8.5418034	Storchen					barbecue;regional	
47.3697410	8.5340668	Nice Gastrobar	Brandschenkestrasse	5	8001	Zürich		https://www.nice-gastrobar.ch/location/schanzengraben/
47.3666944	8.5361051	parkhuus						
47.3737799	8.5285146	Mythos	Stauffacherstrasse	35			greek	https://mymythos.ch/de/zuerich/home
47.3713843	8.5431142	Zunfthaus zur Haue					regional;mediterranean	https://www.zunfthaus-zur-haue.ch/
47.3759287	8.5276269	The Yard	Bäckerstrasse	62	8004	Zürich	chinese	https://theyard.ch
47.3778441	8.5295709	Tokyo Tapas	Zwinglistrasse	3	8004		japanese	
47.3714810	8.5430801	SO					pizza	https://www.so.pizza/
47.3786743	8.5437404	So Chill			8001		turkish	https://www.sochill.ch
47.3674016	8.5792193	Degenried					regional	
47.4228696	8.5417788	Restaurant Bürgli	Seebacherstrasse	65	8052	Zürich	regional	https://www.restaurant-buergli.ch
47.3677807	8.5053990	Vrenelisgärtli					swiss;regional	https://www.vrenelis.ch/
47.3734542	8.5358956	Rice Story	Uraniastrasse	31	8001	Zürich	korean	https://ricestory.ch/
47.3666017	8.5575853	Europa						
47.3731521	8.5436419	Restaurant Swiss Chuchi	Rosengasse	10				https://hotel-adler.ch/en/swiss-chuchi-restaurant/
47.3992912	8.5401245	Restaurant Bar Anna	Anna-Heer-Strasse	2	8057	Zürich	swiss	https://restaurant-anna.ch
47.3762445	8.5339863	Brooklyn Burgermeister	Kasernenstrasse	77b	8004	Zürich	burger	https://www.brooklyn-burgermeister.ch/kaserne/
47.4178276	8.5460313	Taste-It					burger;shakes	https://www.facebook.com/pg/tasteitburgerzurich/
47.3771884	8.5132497	Be Heroes	Badenerstrasse	298	8004	Zürich		https://beheroes.ch/zurich-badenerstrasse
47.3761860	8.5153905	Delicias latinas Zurich					colombian	https://delicias-latinas-zurich.negocio.site/
47.3705792	8.5406702	Le Relais de lEntrecôte	In Gassen	5	8001	Zürich	steak_house	https://www.relaisentrecote.fr/
47.3892343	8.5250511	Tschingg	Limmatstrasse	268-270	8005	Zürich	pasta	https://www.tschingg.eu
47.3881831	8.4865271	Burgermeister	Altstetterstrasse	146	8048	Zürich	burger	https://www.burger-meister.ch/
47.3886514	8.4838939	Piratino	Jakob-Fügli-Strasse	6			italian	http://www.piratino.ch/
47.3786072	8.5344739	Nooba	Europaallee	12	8004	Zürich	asian;thai	https://www.nooba.ch/
47.3826361	8.5001788	Al Mouchtar					lebanese	https://www.al-mouchtar.ch/
47.3840078	8.5318712	Afghan Anar	Fierzgasse	22	8005	Zürich	afghan	https://www.afghananar.ch
47.3791748	8.5321558	Miss Miu	Europaallee	48	8004	Zürich	korean	https://www.miss-miu.ch/zuerich-europaallee
47.3812815	8.5313950	Spritzwerk	Zollstrasse	80	8005	Zürich		https://ambossrampe.ch/restaurant/
47.3802884	8.5344583	Zur Werkstadt	Zollstrasse	37	8005	Zürich		https://www.restaurant-stadtkaeserei.ch/
47.3774336	8.5127223	Endi	Zypressenstrasse	49	8004	Zürich	burger	http://endi.ch/
47.3682436	8.5450622	Williams ButchersTable					steak_house	https://www.williamsbutcherstable.ch/
47.3831028	8.5301347	Thali House	Langstrasse	213	8005	Zürich	indian	https://www.th1.ch/
47.3810005	8.5353465	il bistrò					italian	https://ilbistro.business.site/
47.3746758	8.5435796	MyVis	Schmidgasse	6		Zürich	vietnamese	
47.4020655	8.4973963	Höngger Oriental Restarant						
47.3763367	8.5475026	Dozentenfoyer						
47.3848545	8.5485426	Zawan					thai	
47.4092721	8.5472980	Börnis Beizli	Tramstrasse	17	8050	Zürich	german	https://boernisbaizli.ch/
47.3818826	8.5334773	NA081	Konradstrasse	71	8005	Zürich	italian	https://na081.ch/zurich/
47.3729171	8.5277003	Gaijin Izakaya	Birmensdorferstrasse	5	8004	Zürich	japanese	https://gaijin-izakaya.ch/
47.3737738	8.5138059	Tapas & Friends	Aemtlerstrasse	86				http://tapasandfriends.ch/
47.3749599	8.5287039	Bund 39	Bäckerstrasse	39	8004	Zürich	chinese	http://bund39.ch/
47.3933418	8.5121558	Westhive Kitchen	Hardturmstrasse	161	8005	Zürich	regional;sandwich;pasta;salad;donut	https://www.westhive.com/en/eat-drink/westhive-kitchen-zurich-hardturm/
47.4159991	8.5605055	SRF Live Restaurant & Bar	Fernsehstrasse	1-4	8052			
47.3767548	8.4882098	Ioannis						
47.3687210	8.5243812	Lolas Restaurant	Manessestrasse	32	8003	Zürich	peruvian	https://www.lolas-restaurant.ch/
47.3888990	8.5203297	Kai Sushi	Hardstrasse	261	8005	Zürich	sushi	https://kaisushi.ch/de/standorte/schiffbau/
47.3860799	8.5171898	Clouds	Maagplatz	5	8005	Zürich		https://clouds.ch/#restaurant
47.3405645	8.5299409	Tibet Stubä	Albisstrasse	84	8038	Zürich	tibetan	http://www.tibet-stubae.ch/
47.3704539	8.5352878	HAUTE SA						
47.3703532	8.5495330	Mori Ramen	Hottingerstrasse	4	8032	Zürich		
47.4069217	8.5363863	Associaçâo Portuguesa	Birchstrasse	80			portuguese	
47.3717102	8.5152848	Kulturmarkt						
47.3725629	8.5477206	Chiffon	Hirschengraben	36	8001	Zürich		https://www.restaurant-chiffon.ch/
47.3628911	8.5472553	La Muña	Utoquai	45			peruvian	https://www.lareserve-zurich.com/
47.3760514	8.5438763	Chopstick	Limmatquai	138	8001	Zürich	chinese	https://www.hotpot-restaurant.ch/
47.3757667	8.4769888	Häxehüüsli						http://www.haexehuesli-hasenrain.ch/
47.4054909	8.5787221	Massawa	Winterthurerstrasse	625			eritrean	massawa-takeaway.ch
47.3904223	8.5144729	West Jao Praya Thai Resraurant					thai	
47.3729175	8.5272115	Emilio	Zweierstrasse	9	8004	Zürich	spanish	
47.3816304	8.5293840	Osso	Zollstrasse	121	8005	Zürich	italian	https://ossozuerich.ch/
47.3812340	8.5309594	La Santa Sete	Zollstrasse	111	8005		italian	https://lasantasete.restaurant
47.3739026	8.5394556	Ojo de Agua	Oetenbachgasse	13	8001	Zürich		https://ojodeagua.global/de/restaurants/details/zurich
47.3530226	8.5505084	Fischerstube Zürihorn	Bellerivestrasse	160	8008	Zürich	regional	https://www.fischerstube-zuerich.ch/
47.3656220	8.5383138	Lux						https://www.lux-zurich.ch/
47.3732378	8.5434215	Casco Viejo					tapas	
47.3704990	8.5413961	Shin					sushi	http://www.sushishin.ch
47.3585135	8.5232322	Datto					sushi	https://hongkongfoodparadise.ch/store_locator/sihlcity/
47.3529697	8.5511478	Fischergarten						https://www.fischerstube-zuerich.ch/fischerdorf
47.3663842	8.5383568	1Komma7	Claridenstrasse	14	8002	Zürich	grill;regional	
47.4120998	8.5550208	Restaurant Stadiönli						
47.3873149	8.5171254	roots	Maschinenstrasse	8	8005	Zürich		https://rootsandfriends.com/location/maschinenstrasse
47.3519503	8.5611316	Blaue Ente						
47.3878779	8.4997674	Nüni	Hohlstrasse	430	8048	Zürich		https://www.nüni.ch
47.3782411	8.5438502	Mohini						
47.3782201	8.5441406	Mohini	Weinbergstrasse	15				https://mohini.ch
47.4132592	8.5366815	Octavo	Binzmühlestrasse	130	8050	Zürich		https://ethz.ch/en/campus/getting-to-know/cafes-restaurants-shops/gastronomy/restaurants-and-cafeterias/oerlikon/octavo.html
47.3529891	8.5510576	Fischerstube						
47.3931298	8.5220202	Modo	Breitensteinstrasse	14	8037	Zürich		https://www.modo.fm/
47.3452929	8.5337326	La Casa d’Oc						
47.3784608	8.5291681	Gül	Tellstrasse	22	8004		turkish	http://www.guel.ch
47.3773927	8.5131080	R Bistro	Zypressenstrasse	50	8004	Zürich	balkan	http://www.rbistro.ch/
47.3730227	8.5182030	Pizzeria Felice	Zentralstrasse	72	8003	Zürich	pizza	https://www.pizzeria-felice.ch/
47.3734505	8.5196917	Rémy	Kalkbreitestrasse	33	8003	Zürich	ramen	https://www.remy.restaurant/
47.3617013	8.5163091	Pizza Binz	Grubenstrasse	11	8045	Zürich	international;pizza;pasta;mezze	https://pizzabinz.ch/
47.3735325	8.5440118	barfüsser						
47.3614335	8.5260468	Layla	Bederstrasse	101	8002	Zürich	lebanese	
47.3863074	8.5203170	Züriwest						https://zkb-hard.sv-restaurant.ch/de/menuplan/zueriwest/
47.3861049	8.5197729	Piazza						https://zkb-hard.sv-restaurant.ch/de/menuplan/piazza/
47.3861209	8.5197344	Bistro						https://zkb-hard.sv-restaurant.ch/de/menuplan/bistro/
47.3783449	8.5357764	VITO	Europaallee	4	8004	Zürich	pizza	https://www.vito.ch/europaallee
47.3601108	8.5948687	Adania					burger;tacos	https://adania.ch/
47.3686967	8.5454206	Noon					lebanese	https://noonexpress.ch
47.3982608	8.4924780	Riverside						
47.3625782	8.5220835	La Lup					asian	
47.3921674	8.5127304	Himalaya Burger & Co.					burger;tibetan	
47.3631452	8.4956889	The Penthouse Zurich						https://zurich.fivehotelsandresorts.com/best-restaurants-and-nightclubs-in-zurich/the-penthouse-zurich
47.3770956	8.5232489	Habesha	Schreinerstrasse	64			ethiopian	
47.3731276	8.5436660	Adlers swiss chuchi						
47.4178923	8.5465880	Shahba Rose					syrian;turkish	
47.3937169	8.4751509	Micas Garden						
47.3872533	8.4876631	Rashims Kitchen	Badenerstrasse	663	8048	Zürich	indian	https://rashimskitchen.ch/
47.4067164	8.5677179	Wanwan					thai	
47.3800966	8.4844491	Farfalla						
47.4080772	8.5656533	3 Spitz	Saatlenstrasse	110	8050	Zürich	pizza	https://www.pizzeriadreispitz.ch
47.4097270	8.5583146	Jeff’s Smashing Bistro						
47.3857931	8.4971961	Cucina	Baslerstrasse	71	8048	Zürich	italian;pizza	https://www.cucinarestaurant.ch/
47.4044486	8.5734516	Nima	Winterthurerstrasse	537				https://www.nimazuerich.ch/
47.4051819	8.5705089	Yakamoz	Saatlenstrasse	23	8051	Zürich	kebab;pizza	
47.3945841	8.4798999	Zett						https://www.swisslifearena.ch/restaurant-sportsbar/
47.3439841	8.5313955	Winits TakeAway	Albisstrasse	29	8038	Zürich	thai	https://www.winits.ch/winitstakeaway/
47.3943706	8.4867095	Jacks Cevap House						https://cevap.ch/
47.3715571	8.5255140	Fattoush					syrian	https://www.fattoush.ch/
47.3684091	8.5478024	Soi Thai	Rämistrasse	24	8001	Zürich	thai	http://www.soithai.ch/
47.3827433	8.5357837	Museumscafé	Ausstellungsstrasse	60	8005	Zürich		https://museum-gestaltung.ch/de/news/mittagsmenu/
47.3686081	8.5379948	AURA 800° Grill	Bleicherweg	5	8001	Zürich	european	https://www.aura-zurich.ch/
47.3764992	8.5252048	PUTPUTakeaway	Stauffacherstrasse	101	8004	Zürich	japanese	http://www.putput.ch/
47.3716278	8.5288189	Spoon	Hallwylstrasse	34	8004	Zürich	thai	
47.3677107	8.5545051	La Mirada					pizza;italian	
47.3781048	8.5430318							
47.3870148	8.5201885	Kleinwäscherei	Neue Hard	12	8005	Zürich		https://zentralwaescherei.space/gastro
47.3724559	8.5231490	Butegar	Elisabethenstrasse	3			pizza	https://www.butegar.ch
47.3787381	8.5277431	Simon Says Taste Taiwan					taiwanese	https://simonsaystastetaiwan.ch/
47.3452710	8.5337890	Alegria						https://alegria-restaurante-peruano.ch/
47.3806824	8.5271354	Disco Volante						
47.3772897	8.5459039	Restaurant Leonhard						
47.3782031	8.5086711	Iberia					spanish	https://iberiatapas.com/
47.3929208	8.5120131	Bills Burger	Hardturmstrasse	161	8005	Zürich	burger	https://www.billsburger.ch/
47.3758207	8.5382808	Leo	Schweizergasse	11	8001	Zürich	italian	https://ristorante-leo.ch/
47.3759329	8.5378026	Roof Garden	Schweizergasse	11	8001	Zürich	french	https://www.roofgarden.ch/
47.3830089	8.5303012	Riviera					pizza	
47.3818240	8.4954653	Minimum					regional	https://minimum.ch/restaurant
47.3543680	8.5984520	Wiesli 30						https://wiesli30.ch/
47.3889195	8.5264887	Elmira					regional	https://www.elmira.zuerich
47.3787745	8.5336711	Tokyo Express	Europaallee	22	8004	Zürich	japanese	https://www.tokyoexpress.ch/
47.3705203	8.5168750	Liyu	Birmensdorferstrasse	191	8003	Zürich	ethiopian	https://www.liyu-ethiopian-restaurant.ch/
47.3636999	8.5326572	Ruenthai by Suthita	General-Wille-Strasse	18	8002	Zürich	thai	https://ruenthai.ch/bysuthita/
47.3708056	8.5230716	Mai-Wok	Birmensdorferstrasse	93	8003	Zürich	vietnamese	
47.3812322	8.5331802	DaPizi	Josefstrasse	27	8005	Zürich	pizza;pasta;italian	https://dapizi2017.ch/
47.3708839	8.5463951	Hirschli						
47.3788419	8.5451350	Orient World	Leonhardstrasse	10	8001	Zürich	lebanese;turkish	https://orientworld.ch/
47.3812987	8.5313780	Baba Baos	Zollstrasse	80	8005	Zürich	taiwanese	https://ambossrampe.ch/restaurant/
47.3800211	8.5422229	Sapa Canteen	Walchestrasse	11			vietnamese	https://www.sapacanteen.ch
47.3802994	8.4894491	Loving Lanka	Freilagerplatz	71	8047	Zürich	sri_lanka	https://www.lovinglanka.ch/
47.3755710	8.5249235	Brenso						https://brensozurich.com
47.3588477	8.5801719	Piaceri del Sud						https://piaceridelsud.ch/
47.4150143	8.5452968	Masal Dosa	Schaffhauserstrasse	413	8050			http://masaldosa.ch
47.3777444	8.5269581	Oh my Greek!						
47.3881157	8.5390656	differente						
47.3709497	8.5445043	roots						
47.3761906	8.5401823	tsuru tsuu noodlebar					japanese	https://www.tsuru-tsuru.ch
47.3721352	8.5400890	Lunière						
47.3791998	8.5479282	Sushi Bar Leo						
47.3833749	8.5431961	Mesa Madrid	Weinbergstrasse	75				
47.3888945	8.5282409	Haus am Fluss Asian Food Hall & Bar	Sihlquai			Zürich	asian	https://haus-am-fluss.ch
47.3682297	8.5574355	OASE						
47.3709966	8.5220063	Hikari	Zürcherstrasse		8003		japanese	http://hikari.ch
47.3614048	8.5213645	Shinsen					japanese	
47.3875374	8.5398390	DiaLog						
47.3872577	8.5400210	Bistro Pinto Take Away					thai	
47.3692332	8.5442700	Restaurant zum weissen Kreuz	Rössligasse	3				www.zumweissenkreuz.ch
47.3764793	8.5291319	Ristorante Italia						
47.4172550	8.5393882	Thai Bogie	Neunbrunnenstrasse	50/52	8050	Zürich	thai	https://thaibogie.ch
47.3923728	8.5104083	roots kitchen	Förrlibuckstrasse	190	8005	Zürich		https://rootskitchen.ch/
47.3679447	8.5434921	Pier 7	Utoquai	2a	8038	Zürich		https://www.pier7.ch/Pier-7-Club/Club-Restaurant/
47.3588576	8.5369556	Samigo	Mythenquai	61	8002	Zürich		https://samigo.ch/
47.3678613	8.5423935	Bauschänzli	Stadthausquai	2	8001	Zürich	sausage;swiss	https://bauschaenzli.com/
47.3383977	8.5405188	Seerose	Seestrasse	493				http://seerose.dinning.ch
47.4033345	8.5160468	Tessin Grotto	Waidbadstrasse	151	8037	Zürich	regional	http://www.tessin-grotto.ch/
47.4082465	8.5360123	Mensa Kantonsschule Zürich Nord	Birchstrasse	103	8050	Zürich		https://zfv.ch/de/microsites/mensa-kantonsschule-zuerich-nord/
47.3284381	8.5124056	Restaurant Hüsli	Risweg	1				
47.3751808	8.4847229	Sternen Albisrieden	Albisriederstrasse	371	8047	Zürich		http://www.sternen-albisrieden.ch/
47.3909986	8.4784070	Restaurant Farbhof Cordon Bleu Haus	Badenerstrasse	753	8048	Zürich	regional	
47.3530385	8.5070527	Restaurant TC-E	Uetlibergstrasse	400	8045	Zürich		
47.3969729	8.5455104	Wild West Steakhouse Texas	Winterthurerstrasse	175		Zürich		
47.3522387	8.5243923	Fork & Bottle	Allmendstrasse	20	8002	Zürich	fish_and_chips;american;burger;beer	https://www.forkandbottle.ch/
47.3498333	8.5615829	Spuntino	Bellerivestrasse	253	8008	Zürich		https://spuntino.ch/tiefenbrunnen/
47.3528524	8.5593941	Hornegg	Seefeldstrasse	201	8008	Zürich		
47.3834499	8.5479500	Linde Oberstrass	Universitätstrasse	91	8006	Zürich	swiss	http://linde-oberstrass.ch
47.3569680	8.5575105	Gandria	Rudolfstrasse	6	8008	Zürich		
47.3870927	8.5754908	Altes Klösterli	Im Klösterli	36	8044	Zürich		
47.3430764	8.5335417	Bürgli	Kilchbergstrasse	15				https://www.restaurantbuergli.ch/
47.3674235	8.5792292	Degenried	Degenriedstrasse	135	8032	Zürich		
47.3503182	8.5672190	Zur oberen Flühgasse	Flühgasse	69	8008	Zürich	regional	https://flühgasse.ch/
47.4036716	8.5340883	Birchegg	Wehntalerstrasse	119	8057	Zürich		http://www.birchegg.ch/
47.3477592	8.4945662	Uto Staffel	Gratstrasse	6	8143	Uetliberg	regional	http://www.uto-staffel.ch
47.3924199	8.4984928	Wirtschaft zum Transit	Aargauerstrasse	14	8048	Zürich		https://wirtschaftzumtransit.wordpress.com/
47.4118193	8.5557594	Restaurant Neudorf	Siewerdtstrasse	84	8050	Zürich		http://www.restaurantneudorf.ch/
47.3538320	8.5120014	Schützenruh	Uetlibergstrasse	300	8045	Zürich		
47.3886198	8.4861686	La Taqueria	Altstetterstrasse	140a	8048	Zürich	mexican	https://www.lataqueria.ch/
47.3548905	8.5332007	Clubhaus TC Belvoir	Strandbadweg	15	8002	Zürich		
47.3971207	8.5496060	Cafeteria Atrium						
47.3513060	8.5101719	Panorama Stube						http://www.panorama-stube.ch/
47.3669189	8.4973222	Stadtspital Triemli Restaurant						
47.3623760	8.5100919	Swisscom Restaurant Binz	Binzring	17	8045	Zürich	regional	http://swisscom-binz.sv-restaurant.ch/
47.3617286	8.5104726	Swiss Life Restaurant Binz49	Grubenstrasse	49	8022	Zürich		https://zfv.ch/de/microsites/swiss-life-restaurant-binz49/
47.3630556	8.5165345	Haferl & Seidl						
47.4094180	8.5504193						barbeque	https://rennbahn-oerlikon.ch/restauration/
